   -20.00000000    -20.00000000
   -52.71337242    -53.52108827
   -23.26405214    -24.05945195
    -9.65735618    -10.42556406
    -3.46094033     -4.16915096
    -0.77877483     -1.36351004
     0.23912614     -0.14916639
     0.54561393      0.33171155
     0.54561393      0.33171155
     0.66177407      0.57473345
     0.66389643      0.65542767
     0.66579957      0.66309668
     0.66639338      0.66553611
     0.66658034      0.66630897
     0.66663938      0.66655353
