10 10
9.00041 9.98411
8.00089 9.96395
7.00151 9.93775
6.00241 9.90264
5.00389 9.85373
4.00675 9.78194
3.01348 9.66856
2.03382 9.46927
1.11989 9.0641
0.537325 8.25166
0.351545 7.26935
0.257359 6.27408
0.196692 5.2762
0.152387 4.27746
0.117067 3.27837
0.0867245 2.27911
0.0586119 1.27978
0.0301928 0.280467
-0.000915366 -0.718769
0.000286667 -0.816609
