     2.50000000      2.50000000
     2.41061370      2.00808838
     2.29637699      1.52134726
     2.14910602      1.04356257
     1.95815603      0.58149651
     1.71048953      0.14718296
     1.39243021     -0.23856982
     0.99613548     -0.54339344
     0.53358478     -0.73316645
     0.04020041     -0.81402941
    -0.00002218     -0.81629808
    -0.00000069     -0.81649038
