2.5      2.50000000
2.01135      2.39424749
1.53668      2.23721716
1.09704      1.99913346
0.734445      1.65490616
0.479279      1.22495568
0.305507      0.75615899
0.176549      0.27310973
0.0734446     -0.21611058
-0.00479107     -0.70991835
0.0014491     -0.81639339
5.32455e-06     -0.81647068
